cnpj,empresa_porte
47230334000115,MEI
47260622000112,MEI
47294808000192,MEI
47405172000109,MEI
47408876000135,MEI
47412878000106,MEI
47419733000129,MEI
47443373000109,MEI
47476603000128,MEI
47502020000124,MEI
47502022000113,MEI
47565570000192,MEI
47596995000169,MEI
47640408000191,MEI
47691011000129,MEI
47692558000149,MEI
47699476000126,MEI
47705086000111,MEI
47723429000170,MEI
47739554000179,MEI
47857186000163,MEI
47858306000147,MEI
47891101000163,MEI
47897389000183,MEI
47927192000140,MEI
47994292000199,MEI
48053498000187,MEI
48087433000152,MEI
48102171000158,MEI
48125737000167,MEI
48132679000107,MEI
48154506000181,MEI
48193175000199,MEI
48205093000117,MEI
48287505000105,MEI
97532085000190,MEI
10863537000139,MEI
11472319000136,MEI
11648761000170,MEI
12037344000154,MEI
12081343000107,MEI
12107449000132,MEI
12108686000118,MEI
12123413000142,MEI
12703552000145,MEI
12743391000113,MEI
12826296000183,MEI
13500971000142,MEI
13579224000141,MEI
13711580000177,MEI
13751825000190,MEI
14146317000145,MEI
14179791000173,MEI
14328687000101,MEI
14513610000101,MEI
14561167000136,MEI
15595624000176,MEI
15791914000195,MEI
16624319000128,MEI
17206489000155,MEI
17207199000126,MEI
17266247000157,MEI
17689406000126,MEI
17720606000102,MEI
17813121000155,MEI
18433529000164,MEI
18459082000100,MEI
18495698000129,MEI
18625041000139,MEI
18950852000105,MEI
19108039000155,MEI
19176128000139,MEI
19523365000129,MEI
20087248000149,MEI
20250313000105,MEI
21190593000176,MEI
21864175000117,MEI
22893488000166,MEI
22966895000156,MEI
23189116000116,MEI
23292468000100,MEI
23307818000157,MEI
23946994000139,MEI
24101910000129,MEI
24320676000120,MEI
24369577000133,MEI
24401480000160,MEI
24543257000158,MEI
24710003000187,MEI
24889728000184,MEI
24945950000157,MEI
25165214000149,MEI
25182835000130,MEI
25243459000147,MEI
25361618000108,MEI
26726329000128,MEI
26797905000128,MEI
26912264000105,MEI
26922664000100,MEI
27006645000198,MEI
27295280000169,MEI
27365793000107,MEI
27552567000127,MEI
27607447000180,MEI
27700199000117,MEI
27755989000108,MEI
27934939000180,MEI
27985756000193,MEI
28099359000187,MEI
28222493000123,MEI
28504244000120,MEI
28504844000199,MEI
28519505000186,MEI
28856586000100,MEI
28862690000107,MEI
28941101000186,MEI
29145340000192,MEI
29146707000192,MEI
29251603000148,MEI
29519886000166,MEI
29935257000117,MEI
30095759000166,MEI
30211297000103,MEI
30245423000132,MEI
30316265000164,MEI
30492051000149,MEI
30590711000124,MEI
30597952000103,MEI
30727158000129,MEI
30785260000180,MEI
30995980000170,MEI
31075714000192,MEI
31216200000100,MEI
31817460000130,MEI
31819783000163,MEI
31836128000113,MEI
32029138000100,MEI
32216259000160,MEI
32340052000101,MEI
32398221000156,MEI
32464183000192,MEI
32621115000190,MEI
32650591000139,MEI
32785450000123,MEI
32802760000109,MEI
33274441000130,MEI
33360260000127,MEI
33422928000113,MEI
33434310000173,MEI
33462366000131,MEI
33477367000150,MEI
33500270000110,MEI
33677021000103,MEI
33739642000166,MEI
34024779000105,MEI
34227384000100,MEI
34378868000141,MEI
34482986000103,MEI
34697762000100,MEI
34705552000117,MEI
34890762000122,MEI
34923823000100,MEI
34966510000130,MEI
34987520000151,MEI
35060240000166,MEI
35171876000185,MEI
35314302000119,MEI
35339826000164,MEI
35457556000196,MEI
35529925000109,MEI
35696788000105,MEI
35928487000151,MEI
36052245000100,MEI
36203345000190,MEI
36237609000126,MEI
36286082000120,MEI
36324404000188,MEI
36662637000190,MEI
36706213000180,MEI
36894154000111,MEI
36928626000100,MEI
36973037000143,MEI
37050107000154,MEI
37111042000100,MEI
37169031000180,MEI
37203915000104,MEI
37220706000179,MEI
37294772000193,MEI
37424498000120,MEI
37487283000158,MEI
37549732000145,MEI
37551895000162,MEI
37653389000184,MEI
37662074000101,MEI
37674186000174,MEI
37826985000119,MEI
37931172000199,MEI
38111834000147,MEI
38137954000113,MEI
38188016000142,MEI
38223613000160,MEI
38325784000109,MEI
38376425000172,MEI
38397605000130,MEI
38594170000114,MEI
39148694000144,MEI
39157915000140,MEI
39320787000104,MEI
39399008000108,MEI
39405944000184,MEI
39441389000146,MEI
39482513000111,MEI
39487929000122,MEI
39489920000150,MEI
39543578000120,MEI
39558332000121,MEI
39630284000135,MEI
39633475000150,MEI
39781369000114,MEI
39821719000129,MEI
39835579000148,MEI
39970221000128,MEI
40054481000132,MEI
40079132000175,MEI
40094359000190,MEI
40097730000177,MEI
40198015000120,MEI
40246285000160,MEI
40401626000124,MEI
40421770000122,MEI
40464269000143,MEI
40490561000130,MEI
40518108000195,MEI
40549089000164,MEI
40554976000120,MEI
40558774000157,MEI
40594875000183,MEI
40721200000158,MEI
40732169000150,MEI
40923735000101,MEI
40986674000121,MEI
41181549000107,MEI
41412509000129,MEI
41549420000109,MEI
41569581000164,MEI
41611655000183,MEI
41617898000129,MEI
41689939000192,MEI
41742434000144,MEI
41774479000109,MEI
41786473000143,MEI
41791023000149,MEI
41826187000164,MEI
41856783000197,MEI
41870182000139,MEI
41891606000141,MEI
41957448000185,MEI
42209341000111,MEI
42212816000129,MEI
42315984000140,MEI
42354736000108,MEI
42366293000175,MEI
42368018000190,MEI
42537029000157,MEI
42627994000110,MEI
42690203000105,MEI
42726537000183,MEI
42929404000104,MEI
42933272000194,MEI
42937693000193,MEI
42947363000189,MEI
43071843000191,MEI
43138779000119,MEI
43145095000144,MEI
43148563000134,MEI
43223226000164,MEI
43239859000160,MEI
43329031000101,MEI
43358325000153,MEI
43359379000133,MEI
43423696000171,MEI
43464550000174,MEI
43542746000130,MEI
43650131000127,MEI
43782832000110,MEI
43918286000100,MEI
43918627000139,MEI
44094083000109,MEI
44107697000170,MEI
44503874000137,MEI
44588916000180,MEI
44618420000101,MEI
44632547000185,MEI
44636475000144,MEI
44705286000186,MEI
44723206000115,MEI
44782754000116,MEI
44864045000180,MEI
44879473000186,MEI
44996895000131,MEI
45031454000168,MEI
45057238000191,MEI
45171012000117,MEI
45187917000185,MEI
45296317000155,MEI
45316659000190,MEI
45374614000171,MEI
45453711000150,MEI
45551756000167,MEI
45645111000193,MEI
45677365000193,MEI
45723083000185,MEI
45749487000148,MEI
45762354000101,MEI
45860607000180,MEI
45909287000105,MEI
45974088000180,MEI
45996126000104,MEI
46017838000199,MEI
46061676000196,MEI
46116371000134,MEI
46153505000197,MEI
46183472000128,MEI
46235352000127,MEI
46276764000105,MEI
46296095000133,MEI
46369991000185,MEI
46373816000161,MEI
46512990000148,MEI
46680788000125,MEI
46704869000118,MEI
46706935000199,MEI
46818539000153,MEI
46834160000137,MEI
46868414000138,MEI
46923644000152,MEI
46929658000183,MEI
46987253000100,MEI
47109594000137,MEI
47195479000122,MEI
47306367000100,MEI
47331141000150,MEI
47444478000174,MEI
47505608000131,MEI
47538959000149,MEI
47578469000176,MEI
47583447000102,MEI
47619042000179,MEI
47754180000160,MEI
48103401000101,MEI
48109022000110,MEI
48146636000172,MEI
48152462000150,MEI
48167798000197,MEI
48200809000193,MEI
48205114000102,MEI
48216960000110,MEI
48246902000139,MEI
52860855000196,MEI
81572604000104,MEI
10517099000157,MICRO
10527341000173,MICRO
10534376000130,MICRO
10549578000155,MICRO
10587808000170,MICRO
10697263000155,MICRO
10750918000101,MICRO
10932319000109,MICRO
10951803000185,MICRO
10979467000189,MICRO
11012073000110,MICRO
11157616000197,MICRO
11195464000117,MICRO
11308201000177,MICRO
11387806000109,MICRO
11467226000113,MICRO
11651555000110,MICRO
11667478000196,MICRO
11940661000113,MICRO
12100062000154,MICRO
12122466000149,MICRO
12255863000199,MICRO
12539773000120,MICRO
12633521000165,MICRO
12635573000170,MICRO
13018341000136,MICRO
13094568000160,MICRO
13170778000271,MICRO
13321030000141,MICRO
13342119000194,MICRO
13484151000376,MICRO
13638876000100,MICRO
13723027000154,MICRO
14080185000104,MICRO
14172655000151,MICRO
14191653000100,MICRO
14341905000130,MICRO
14413639000103,MICRO
14569314000114,MICRO
14921780000117,MICRO
15387326000190,MICRO
15551000000157,MICRO
15552992000137,MICRO
15604356000101,MICRO
15688770000146,MICRO
15873959000109,MICRO
16368884000171,MICRO
16638979000168,MICRO
16722060000158,MICRO
16921674000169,MICRO
16928119000169,MICRO
17766365000124,MICRO
17852310000137,MICRO
17966810000108,MICRO
18109292000160,MICRO
18475840000176,MICRO
18490119000155,MICRO
18686158000122,MICRO
19071769000129,MICRO
19104630000134,MICRO
19214869000167,MICRO
19219081000143,MICRO
19288673000117,MICRO
19672123000105,MICRO
19865504000364,MICRO
19956106000191,MICRO
19963557000156,MICRO
20164202000267,MICRO
20296577000108,MICRO
20744927000143,MICRO
20811503000154,MICRO
20875911000170,MICRO
20965843000130,MICRO
21071895000125,MICRO
21151912000134,MICRO
21187311000181,MICRO
21262713000101,MICRO
21599592000260,MICRO
21605560000140,MICRO
22161089000100,MICRO
22364143000115,MICRO
22367570000157,MICRO
22371055000140,MICRO
22539437000130,MICRO
23102512000164,MICRO
23103854000107,MICRO
23688577000133,MICRO
23820115000128,MICRO
23932532000162,MICRO
23994116000199,MICRO
24128117000113,MICRO
24505453000138,MICRO
25036269000159,MICRO
25054790000119,MICRO
25159135000125,MICRO
25461648000196,MICRO
25557976000190,MICRO
26184822000163,MICRO
26344678000185,MICRO
26372369000119,MICRO
26644785000129,MICRO
26700573000111,MICRO
26712965000109,MICRO
26741237000117,MICRO
26876376000158,MICRO
26930871000106,MICRO
27188746000127,MICRO
27400325000118,MICRO
27862405000195,MICRO
27914830000180,MICRO
27923267000107,MICRO
28221996000184,MICRO
28491080000144,MICRO
28767703000169,MICRO
28867911000130,MICRO
29162349000101,MICRO
29252452000142,MICRO
29311812000130,MICRO
29401503000150,MICRO
29469777000262,MICRO
29566617000150,MICRO
29666448000120,MICRO
29792503000129,MICRO
29867507000129,MICRO
30423262000120,MICRO
30534909000190,MICRO
30627087000192,MICRO
30678348000101,MICRO
30851971000106,MICRO
31008799000196,MICRO
31042763000129,MICRO
31064568000108,MICRO
31276717000194,MICRO
31470634000131,MICRO
31472737000130,MICRO
31673838000170,MICRO
31975873000143,MICRO
32002527000141,MICRO
32219696000138,MICRO
32252586000178,MICRO
32413294000250,MICRO
32510835000188,MICRO
32720991000173,MICRO
32982432000131,MICRO
33031785000119,MICRO
33433751000231,MICRO
33712899000124,MICRO
34364925000133,MICRO
34384571000199,MICRO
34386735000117,MICRO
34705241000158,MICRO
35055853000105,MICRO
35162428000115,MICRO
35581372000133,MICRO
36348961000139,MICRO
36720806000100,MICRO
36933007000103,MICRO
37251301000106,MICRO
37279468000177,MICRO
37292113000118,MICRO
37779737000164,MICRO
38489667000172,MICRO
39735926000160,MICRO
40005048000107,MICRO
40090704000117,MICRO
41166745000102,MICRO
41514404000180,MICRO
41539715000102,MICRO
41556035000199,MICRO
41900086000196,MICRO
41908310000196,MICRO
42402318000149,MICRO
42506644000104,MICRO
42555728000120,MICRO
42735213000101,MICRO
42786520000111,MICRO
42890313000102,MICRO
43004867000128,MICRO
43236882000100,MICRO
43249725000120,MICRO
43268839000118,MICRO
43642069000121,MICRO
43950806000153,MICRO
44206806000106,MICRO
44516863000191,MICRO
44540875000151,MICRO
44742897000102,MICRO
44835472000130,MICRO
44892309000109,MICRO
44927914000178,MICRO
45449769000120,MICRO
45566399000100,MICRO
45606096000174,MICRO
45621933000134,MICRO
45761762000149,MICRO
45903117000113,MICRO
45949784000137,MICRO
45966210000177,MICRO
45997750000118,MICRO
46078004000193,MICRO
46136520000127,MICRO
46151659000140,MICRO
46168364000186,MICRO
46277921000105,MICRO
46386400000188,MICRO
46409260000116,MICRO
46418792000110,MICRO
46441466000123,MICRO
46555988000156,MICRO
46595471000190,MICRO
46640073000149,MICRO
46929883000110,MICRO
47082707000158,MICRO
47341499000164,MICRO
47576661000123,MICRO
47823631000174,MICRO
47903555000107,MICRO
47913040000198,MICRO
47962029000118,MICRO
48070134000105,MICRO
51441145000169,MICRO
52635216000127,MICRO
52636412017353,MICRO
56455413000115,MICRO
61317970000100,MICRO
72880370000171,MICRO
73680258000311,MICRO
78490737000127,MICRO
80578560000167,MICRO
80749146000173,MICRO
81388514001210,MICRO
86769155000102,MICRO
87859435000174,MICRO
91707851000124,MICRO
97548407000190,MICRO
10425931000195,MICRO
10485089000187,MICRO
10667914000245,MICRO
10707683000175,MICRO
10766750000203,MICRO
10768652000124,MICRO
10958179000148,MICRO
10977616000170,MICRO
11015259000122,MICRO
11077451000224,MICRO
11085279000170,MICRO
11111206000105,MICRO
11123048000103,MICRO
11184851000158,MICRO
11291240000109,MICRO
11656853000100,MICRO
11746337000169,MICRO
11868773000100,MICRO
11932059000134,MICRO
12130451000122,MICRO
12159108000100,MICRO
12188609000115,MICRO
12195985000137,MICRO
13037069000131,MICRO
13045360000232,MICRO
13142597000665,MICRO
13548607000403,MICRO
13610690000142,MICRO
14049536000106,MICRO
14139672000197,MICRO
14142482000129,MICRO
14347073000169,MICRO
14480878000267,MICRO
15055200000119,MICRO
15240954000149,MICRO
15757872000176,MICRO
16701213000180,MICRO
17235242000167,MICRO
17349212000181,MICRO
17611751000147,MICRO
18157355000154,MICRO
18243297000181,MICRO
18283866000112,MICRO
18733985000120,MICRO
18988146000152,MICRO
19036008000136,MICRO
19158102000168,MICRO
19336214000242,MICRO
19463500000198,MICRO
19536539000198,MICRO
19553550000166,MICRO
19729402000150,MICRO
20641093000140,MICRO
20970970000127,MICRO
21369558000119,MICRO
21612281000103,MICRO
21816493000102,MICRO
21934628000134,MICRO
21935680000105,MICRO
21951672000152,MICRO
22024137000208,MICRO
22224031000169,MICRO
22350947000165,MICRO
22407336000106,MICRO
22539558000182,MICRO
22863637000144,MICRO
23214994000144,MICRO
23254621000105,MICRO
23381295000199,MICRO
23463131000100,MICRO
23711604000141,MICRO
23938069000166,MICRO
24138157000146,MICRO
24264445000147,MICRO
24458355000197,MICRO
24517678000104,MICRO
24682587000124,MICRO
24814502000114,MICRO
24925665000174,MICRO
25014492000103,MICRO
26155466000150,MICRO
26168800000100,MICRO
26715690000159,MICRO
26720575000172,MICRO
26924911000107,MICRO
27032702000103,MICRO
27221702000151,MICRO
27521548000133,MICRO
27752906000208,MICRO
27850842000199,MICRO
27932743000156,MICRO
28271969000116,MICRO
28298589000175,MICRO
28971213000180,MICRO
28987381000163,MICRO
29001999000175,MICRO
29515370000143,MICRO
29854744000155,MICRO
29971622000149,MICRO
30048482000110,MICRO
30487769000147,MICRO
30716213000185,MICRO
30726883000182,MICRO
30785807000148,MICRO
30871510000103,MICRO
30905390000100,MICRO
31375427000106,MICRO
31566967000169,MICRO
31773723000157,MICRO
31831354000101,MICRO
32006372000111,MICRO
32196637000191,MICRO
32227171000144,MICRO
32809145000124,MICRO
32947104000102,MICRO
33667793000156,MICRO
33851319000180,MICRO
33977593000108,MICRO
34020749000112,MICRO
34392210000194,MICRO
34427761000146,MICRO
34825503000118,MICRO
34839079000160,MICRO
34860534000100,MICRO
34973071000192,MICRO
34993346000150,MICRO
35042077000109,MICRO
35173864000190,MICRO
35531454000173,MICRO
35631663000199,MICRO
36078319000187,MICRO
36209388000182,MICRO
36241930000184,MICRO
36634191000190,MICRO
36656310000106,MICRO
36821351000100,MICRO
36849635000105,MICRO
36942961000162,MICRO
37053042000109,MICRO
37246958000177,MICRO
38120729000174,MICRO
38181513000119,MICRO
38542745000155,MICRO
39418681000148,MICRO
39478733000171,MICRO
39541939000107,MICRO
39643063000100,MICRO
40078018000120,MICRO
40122774000100,MICRO
40126300000136,MICRO
40314236000117,MICRO
40521612000144,MICRO
40815203000150,MICRO
40935492000121,MICRO
41090256000114,MICRO
41327980000119,MICRO
41502705000194,MICRO
41768165000195,MICRO
41876492000160,MICRO
41881666000183,MICRO
41972469000170,MICRO
42076708000176,MICRO
42131551000134,MICRO
42199707000119,MICRO
42378545000186,MICRO
42614267000119,MICRO
42657863000186,MICRO
42805958000108,MICRO
43011902000136,MICRO
43081461000149,MICRO
43190468000107,MICRO
43546697000103,MICRO
43773924000133,MICRO
43783452000108,MICRO
43802367000131,MICRO
43854467000101,MICRO
43945631000196,MICRO
43983060000184,MICRO
44351536000127,MICRO
44483501000141,MICRO
44515373000170,MICRO
44657326000161,MICRO
44680308000109,MICRO
44960253000182,MICRO
44977716000119,MICRO
45211403000118,MICRO
45580056000109,MICRO
45639890000114,MICRO
45651625000151,MICRO
45750142000104,MICRO
45808418000168,MICRO
46321746000106,MICRO
46371276000187,MICRO
46459246000127,MICRO
46741142000100,MICRO
46796376000155,MICRO
46917298000108,MICRO
47029812000123,MICRO
47352477000108,MICRO
47464663000120,MICRO
47493638000175,MICRO
47510868000103,MICRO
47529301000170,MICRO
47532041000192,MICRO
47850409000160,MICRO
47996252000186,MICRO
50745967000170,MICRO
57815383000173,MICRO
58409913000146,MICRO
64160005000164,MICRO
71522221000178,MICRO
71728240000155,MICRO
72939473000160,MICRO
82015892000169,MICRO
84635739000160,MICRO
89163406000107,MICRO
90892548000186,MICRO
91559500000113,MICRO
94059383000117,MICRO
94325693000136,MICRO
10234560000164,MICRO
10444530000182,MICRO
10472170000122,MICRO
10476949000116,MICRO
10555177000108,MICRO
10570139000124,MICRO
10625642000130,MICRO
10805744000137,MICRO
10909283000142,MICRO
10978394000100,MICRO
11091438000149,MICRO
11186784000100,MICRO
11309235000186,MICRO
11380272000180,MICRO
11508452000103,MICRO
11562751000118,MICRO
11745550000156,MICRO
11794680000189,MICRO
11844595000188,MICRO
11941417000175,MICRO
11956218000130,MICRO
12039398000159,MICRO
12300102000101,MICRO
12438970000152,MICRO
12667721000139,MICRO
12783899000145,MICRO
12939142000106,MICRO
13793742000163,MICRO
14201393000106,MICRO
14391721000184,MICRO
14556108000170,MICRO
14593272000157,MICRO
14885482000119,MICRO
14924604000210,MICRO
14998803000191,MICRO
15049947000245,MICRO
15127161000118,MICRO
15555931000123,MICRO
15567309000135,MICRO
15656901000103,MICRO
16101951000197,MICRO
16589121000150,MICRO
16870024000131,MICRO
17203694000167,MICRO
17439901000187,MICRO
17556427000173,MICRO
18122752000190,MICRO
18191149000160,MICRO
19456918000178,MICRO
19486846000101,MICRO
19688769000172,MICRO
19834484000100,MICRO
20001805000167,MICRO
20012701000158,MICRO
20100175000188,MICRO
20531840000198,MICRO
20707904000169,MICRO
21309758000186,MICRO
21370105000102,MICRO
21724275000148,MICRO
21853772000146,MICRO
22234104000101,MICRO
22370513000127,MICRO
22537409000184,MICRO
22581435000100,MICRO
22614070000253,MICRO
22723318000133,MICRO
22759206000132,MICRO
22963707000306,MICRO
23085546000198,MICRO
23109403000179,MICRO
23190310000111,MICRO
23214747000148,MICRO
23228054000104,MICRO
23469129000149,MICRO
23614919000170,MICRO
23659274000192,MICRO
23769405000194,MICRO
23871816000196,MICRO
23908188000176,MICRO
23956092000183,MICRO
23967102000186,MICRO
24015906000148,MICRO
24047794000107,MICRO
24305890000108,MICRO
24385764000100,MICRO
24504924000193,MICRO
24690693000150,MICRO
24852374000101,MICRO
25005507000169,MICRO
25316749000173,MICRO
25390548000116,MICRO
26272351000307,MICRO
26614457000180,MICRO
26982299000110,MICRO
27130873000175,MICRO
27160075000196,MICRO
27212556000106,MICRO
